date,title,source,link,contents
2021.05.26.,"[더벨][모태 2021 2차 정시출자]DGB 앞세운 수림창투, 1000억 펀드 만든다",더벨,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202105251544256520108010,"대구은행, DGB캐피탈, 하이투자증권 등이 펀드에 출자할 의향을 드러낸 것으로 알려졌다. 올해 들어 모태펀드는 출자자(LP) 확정 여부에 가점을 부여하고 있다. 일정기준 이상의 LP 참여가 확정돼 LOC를 확보하거나, 지방..."
2021.05.26.,덩치 키우기 나선 DGB금융…저축은행·증권사 인수하나?,글로벌이코노믹,http://www.g-enews.com/ko-kr/news/article/news_all/20210526125807226394b6db5823_1/article.html,"26일 금융권에 따르면 DGB금융은 현재 DGB대구은행과 하이투자증권을 비롯해 DGB생명, DGB캐피탈, DGB자산운용 등의 자회사 포트폴리오를 보유하고 있다. 현재 DGB금융이 보유하지 않은 비(非)은행 업종은 저축은행과..."
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면…채무부담 완화",뉴시스,http://www.newsis.com/view/?id=NISX20210527_0001455091&cID=10810&pID=10800,DGB금융그룹 창립 10주년을 맞아 DGB캐피탈이 특수채권에 대해 최대 70% 채무를 감면해주기로 했다. DGB캐피탈은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월 말까지 '포용적...
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면…채무부담 완화 나서",대한금융신문,http://www.kbanker.co.kr/news/articleView.html?idxno=98827,DGB금융그룹 창립 10주년을 맞이해 DGB캐피탈이 특수채권에 대해 최대 70% 채무를 감면해주기로 했다. DGB캐피탈(대표이사 서정동)은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월...
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면…3천여명 부담 완화",조세일보,http://www.joseilbo.com/news/news_read.php?uid=424560&class=51&grp=,DGB캐피탈은 DGB금융그룹 창립 10주년을 맞아 특수채권에 대해 최대 70% 채무를 감면해주기로 했다. DGB캐피탈은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월 말까지 포용적 나눔...
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면… ""채무부담 줄인다""",머니S,http://moneys.mt.co.kr/news/mwView.php?no=2021052710118087870,DGB금융그룹 창립 10주년을 맞이해 DGB캐피탈은 특수채권에 대해 최대 70% 채무를 감면해준다고 27일 밝혔다. DGB캐피탈은 신종 코로나바이러스 감염증(코로나19) 장기화와 경기 침체로 어려움을 겪고 있는 고객들을...
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면…그룹 창립 10주년 ‘나눔 캠페인’ 일환",쿠키뉴스,http://www.kukinews.com/newsView/kuk202105270066,DGB금융그룹 창립 10주년을 맞아 DGB캐피탈이 특수채권에 대해 최대 70% 채무를 감면해주기로 했다. DGB캐피탈은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월 말까지 ‘포용적...
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면…채무부담 완화",EBN,https://www.ebn.co.kr/news/view/1485206/?sc=Naver,DGB금융그룹 창립 10주년을 맞이해 DGB캐피탈이 특수채권에 대해 최대 70% 채무를 감면해주기로 했다. DGB캐피탈은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월 말까지 ‘포용적...
2021.05.27.,"DGB금융그룹 DGB캐피탈, 특수채권 최대 70% 감면…채무부담 완화 나서",국제뉴스,http://www.gukjenews.com/news/articleView.html?idxno=2231716,김태오 회장 DGB금융그룹 창립 10주년을 맞이해 DGB캐피탈이 특수채권에 대해 최대 70% 채무를 감면해주기로 했다. DGB캐피탈(대표이사 서정동)은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기...
2021.05.27.,"DGB캐피탈, 3000명 원금·연체이자 70% 감면",이뉴스투데이,http://www.enewstoday.co.kr/news/articleView.html?idxno=1482372,DGB캐피탈이 채무불이행자 3000명의 대출원금·연체이자를 70%까지 줄여준다고 27일 밝혔다. DGB금융그룹 창립 10주년을 맞이해 특수채권에 대해 채무를 감면해주기로 결정했다. 회수된 금액은 저신용·저소득층 지원을...
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면…채무부담 완화",이데일리,http://www.edaily.co.kr/news/newspath.asp?newsid=02161526629053184,김태오 DGB금융 회장[이데일리 이진철 기자] DGB금융그룹 창립 10주년을 맞아 DGB캐피탈이 특수채권에 대해 최대 70% 채무를 감면해주기로 했다. DGB캐피탈은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을...
2021.05.27.,"DGB캐피탈, 특수채권 채무자 원금·연체이자 최대 70% 감면",한국금융신문,http://www.fntimes.com/html/view.php?ud=2021052710340812910d260cda75_18,ESG경영 일환...금융취약계층 재기 지원 DGB캐피탈이 DGB금융그룹 창립 10주년을 맞아 특수채권에 대해 최대 70% 채무를 감면해주기로 했다. DGB캐피탈은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을...
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 채무 감면 캠페인 실시",데일리한국,https://daily.hankooki.com/lpage/finance/202105/dh20210527103936148330.htm?s_ref=nv,DGB캐피탈이 DGB금융그룹 창립 10주년을 맞아 특수채권에 대해 최대 70% 채무를 감면해주기로 결정했다고 27일 밝혔다. DGB캐피탈은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월...
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면",헤럴드경제,http://news.heraldcorp.com/view.php?ud=20210527000357,"DGB금융그룹이 DGB캐피탈이 특수채권에 대해 최대 70% 채무를 감면해주기로 했다. DGB캐피탈은 DGB금융그룹 창립 10주년을 맞이, 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월..."
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면 결정",뉴스웨이,http://www.newsway.co.kr/news/view?tp=1&ud=2021052710584943395,DGB금융그룹 창립 10주년을 맞이해 DGB캐피탈이 특수채권에 대한 채무를 최대 70% 감면해주기로 했다. DGB캐피탈은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월 말까지...
2021.05.27.,"DGB캐피탈, 포용금융 실천…특수채권 최대 70% 감면",더퍼블릭,https://www.thepublic.kr/news/newsview.php?ncode=1065581107783031,DGB금융그룹 창립 10주년을 맞이해 DGB캐피탈이 특수채권에 대해 최대 70% 채무 감면을 결정했다. DGB캐피탈(대표이사 서정동)은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월...
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면…채무부담 완화 나서",이코노믹리뷰,https://www.econovill.com/news/articleView.html?idxno=533801,출처=DGB금융그룹   DGB캐피탈이 DGB금융그룹 창립 10주년을 맞이해 특수채권에 대해 최대 70% 채무를 감면한다. DGB캐피탈은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월 말까지...
2021.05.27.,"DGB캐피탈, 특수채권 최대 70% 감면…채무부담 완화",팍스넷뉴스,https://www.paxnetnews.com/articles/74529,"3000여명 원금·연체이자 감면…""신용회복 기회"" DGB캐피탈이 창립 10주년을 맞이해 특수 채권에 대해 최대 70% 채무를 감면해주기로 했다고 27일 밝혔다. DGB캐피탈은 코로나19 장기화와 경기 침체로 어려움을 겪고 있는..."
2021.05.27.,"DGB캐피탈 특수채권 채무 최대 70% 감면, 서정동 ""나눔경영 실천""",비즈니스포스트,https://www.businesspost.co.kr/BP?command=article_view&num=233392,DGB캐피탈이 특수채권의 채무를 최대 70%까지 감면해주기로 했다. DGB캐피탈은 코로나19 장기화와 경기침체로 어려움을 겪고 있는 고객들을 지원하기 위해 오는 9월 말까지 '포용적 나눔금융 캠페인'을 진행한다고...
2021.05.27.,"DGB캐피탈, 포용금융 실천 특수채권 최대 70% 감면",메트로신문,http://www.metroseoul.co.kr/article/20210527500226,/DGB캐피탈 DGB캐피탈이 DGB금융그룹 창립 10주년을 맞이해 특수채권에 대해 최대 70% 채무를 감면해주기로 했다. DGB캐피탈은 신종코로나바이러스 감염증(코로나19) 장기화와 경기 침체로 어려움을 겪고 있는 고객들을...
