date,title,source,link,contents
2021.05.11.,약탈자본 JT캐피탈·JT저축은행 매각협상 즉각 중단하라!,노동과세계,http://worknworld.kctu.org/news/articleView.html?idxno=403169,"두 회사를 모두 매수할 VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사로, 지난해 JT저축은행 주식양도 양해각서까지 체결했으나..."
2021.05.12.,"브이아이운용, '공모주 하이일드 펀드' 출시",뉴스핌,http://www.newspim.com/news/view/20210512000173,"브이아이자산운용 관계자는 ""펀드에 편입되는 하이일드 채권은 국공채투자와 달리 신용리스크를 체계적으로 관리하는 것이 매우 중요하다""며 ""과거 CJ자산운용, 하이자산운용을 거친 20년 이상의 풍부한 채권 운용..."
2021.05.12.,"브이아이운용, 사모펀드의 맞춤전략 접목 '공모주 하이일드 펀드' 출시",머니투데이,http://news.mt.co.kr/mtview.php?no=2021051210033393245,"브이아이자산운용 관계자는 ""브이아이자산운용은 과거 CJ자산운용, 하이자산운용을 거친 20년 이상의 풍부한 채권 운용 경험을 지닌 종합자산운용사""라며 ""최근 업계 최고의 채권분석가를 영입해 신용분석과 리스크..."
2021.05.12.,"[머니팁] 브이아이운용, ‘공모주 하이일드 펀드’ 출시",이데일리,http://www.edaily.co.kr/news/newspath.asp?newsid=02004086629048264,"브이아이운용 측은 “과거 CJ자산운용, 하이자산운용을 거친 20년 이상의 풍부한 채권 운용 경험을 지닌 종합자산운용사로서, 최근 업계 최고의 채권분석가를 영입하여 신용분석과 리스크 관리에 만전을 기하고..."
2021.05.12.,"브이아이자산운용, 사모펀드의 맞춤 전략 접목한 ‘공모주 하이일드 펀드’ 출...",서울경제,https://www.sedaily.com/NewsView/22MBY6D59Z,"브이아이자산운용은 과거 CJ자산운용, 하이자산운용을 거친 20년 이상의 풍부한 채권 운용 경험을 지닌 종합자산운용사로서 최근 업계 최고의 채권분석가를 영입해 신용분석과 리스크 관리에 만전을 기하고 있다는..."
2021.05.12.,"브이아이자산운용, '공모주 하이일드 펀드' 출시",파이낸셜뉴스,http://www.fnnews.com/news/202105121409065312,"브이아이자사운용 관계자는 ""펀드에 편입되는 하이일드 채권(BBB+ 이하)은 국공채투자와 달리 신용리스크를 체계적으로 관리하는 게 중요하다""며 ""회사는 과거 CJ자산운용, 하이자산운용을 거친 20년 이상의 풍부한 채권..."
2021.05.12.,"브이아이자산운용, '공모주 하이일드 펀드' 출시",아이뉴스24,http://www.inews24.com/view/1366442,"브이아이자산운용 관계자는 ""펀드에 편입되는 하이일드 채권(BBB+ 이하)은 국공채투자와 달리 신용리스크를 체계적으로 관리하는 게 중요하다""며 ""회사는 과거 CJ자산운용, 하이자산운용을 거친 20년 이상의 풍부한 채권..."
2021.05.12.,일본계 JT캐피탈·저축은행 매각 난항...밀실매각·'먹튀' 논란 '시끌',위키리크스한국,http://www.wikileaks-kr.org/news/articleView.html?idxno=107951,VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사다. JT캐피탈 주식을 양도한 날로부터 3개월 이내에 JT저축은행 주식 100%에 대한...
2021.05.12.,"사모펀드의 JT저축은행·JT캐피탈 인수 시도에 노조 ""편법 우회인수"" 비판",베타뉴스,http://www.betanews.net:8080/article/1264588.html,"두 회사를 모두 매수할 VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사로, 지난해 JT저축은행 주식양도 양해각서까지 체결했으나..."
2021.05.13.,JT캐피탈·JT저축은행 패키지 딜…사모펀드 부정적 인식 변수,e대한경제,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202105121443081710619,VI금융투자는 홍콩계 사모펀드(PEF) 운용사 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 올해 초 설립한 금융계열사다. 시장에서는 VI금융투자가 금융위의 대주주 적격성 심사를 통과하지...
2021.05.14.,"일본계 J트러스트, 캐피탈·저축銀 매각…'먹튀' 사모펀드 논란 극복할까",아시아경제,https://view.asiae.co.kr/article/2021051408393918590,하이자산운용과 하이투자선물을 인수해 만들었다. 계약 당일이지만 계획대로 실행될지는 미지수다. 금융업계에 따르면 계약을 2~3일 앞둔 시점에도 J트러스트 그룹은 VI금융투자에서 확답을 듣지 못했던 것으로...
2021.05.14.,"VI금융투자 ""오늘 JT캐피탈 주식양수도계약 맺는다""…JT저축銀 관건",아이뉴스24,http://www.inews24.com/view/1367248,VI금융투자는 사모투자펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)와 홍콩 VIAMC(VI Asset Management) 컨소시엄이 하이자산운용과 하이투자선물을 인수해 세웠다. 뱅커스트릿의 지분 소유자 중 이병주 씨는...
2021.05.14.,"일본계 J트러스트, '먹튀' 논란 딛고 JT캐피탈 매각할까(종합)",아시아경제언론사 선정,https://view.asiae.co.kr/article/2021051415410441505,하이자산운용과 하이투자선물을 인수해 만들었다. VI금융투자는 이날 양수도 계약을 예정대로 마무리한다는 입장이다. 회사 내부 의사결정이 완료된 만큼 차질이 없을 거란 뜻이다. 다만 이날 오후 3시30분 기준 계약과...
2021.05.14.,"브이아이금융투자, JT캐피탈 거쳐 JT저축은행 인수에 강한 의지",비즈니스포스트,https://www.businesspost.co.kr/BP?command=article_view&num=231614,뱅커스트릿프라이빗에쿼티는 브이아이자산운용(옛 하이자산운용)도 동시에 인수했다. 여기에 JT저축은행과 JT캐피탈까지 더해지면 금융그룹으로서 어느 정도 한국에서 사업기반이 갖춰질 수 있다. 케인 양...
2021.05.14.,‘양수도 계약’ 체결날인데…JT저축은행·캐피탈 매각 불투명,뉴스웨이,http://www.newsway.co.kr/news/view?tp=1&ud=2021051416565776257,VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사로 기존 JT저축은행의 매각우선협상 대상자다. 당초 두 회사는 지난해 10월...
2021.05.15.,[증권상품 풍향계] '공모주 펀드의 진화'···리츠 담은 상품 나와 주목,시사저널이코노미,http://www.sisajournal-e.com/news/articleView.html?idxno=232184,"브이아이자산운용 관계자는 ""하이일드 채권은 국공채투자와 달리 신용리스크를 체계적으로 관리하는 것이 매우 중요하다""며 ""브이아이자산운용은 과거 CJ자산운용, 하이자산운용을 거친 20년 이상의 풍부한 채권 운용..."
2021.05.16.,JT저축은행 매각 `산넘어 산'...대주주 심사 변수,뉴시스언론사 선정,http://www.newsis.com/view/?id=NISX20210514_0001442234&cID=10401&pID=10400,VI금융투자는 홍콩계 사모펀드(PEF) 운용사가 하이자산운용과 하이투자선물을 인수해 설립한 회사다. 국내에서 전문 금융투자 업무를 하고 있다. 문제는 이후 수순이다. 다음달 중순까지 인수대금 1165억원을 마련하고...
2021.05.16.,"[마켓인]VI금융투자, 증권업 진출…""사업 영역 확대""",이데일리,http://www.edaily.co.kr/news/newspath.asp?newsid=01453046629049576,"같은 해 하이자산운용&amp;·투자선물을 인수하면서 국내 IB업계에서 이름을 알리기 시작했고, 이후 핀테크 기업을 추가 인수해 VI금융그룹을 만들었다. 뱅커스트릿의 지분 소유자 중 이병주 대표가 VI금융투자의..."
2021.05.17.,"JT캐피탈·저축은행 매각, 여전히 '첩첩산중'",전자신문언론사 선정,http://www.etnews.com/20210517000192,하이자산운용과 하이투자선물을 인수해 설립했다. 주식양수도계약을 체결함에 따라 VI금융투자는 한 달 뒤인 내달 15일까지 J트러스트에 인수대금을 전달해야 한다. 인수대금이 전달돼 실제 양도가 완료되면 뒤이어...
2021.05.18.,"[더벨][불황 극복하는 조선업]7년에 걸친 변화, 현대중공업의 '환골탈태'",더벨,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202105131537273440107511,"현대로보틱스 지분 8.0%을 3500억원에 매각한 데 이어 하이투자증권과 하이자산운용, 현대선물을 DGB금융지주에 넘기면서 4500억원도 확보했다. 여기에 3500여명의 인력조정 및 임직원의 급여반납 등을 통해 9000억원의..."
2021.05.18.,"[인터뷰] 서범진 삼성액티브 본부장 ""빠른 기술변화 대응은 액티브 ETF로""",연합인포맥스,http://news.einfomax.co.kr/news/articleView.html?idxno=4148088,"서범진 본부장은 대신투자신탁운용 주식운용팀을 시작으로 대신증권 트레이딩부, 하이자산운용 주식운용본부를 거쳐 지난 2018년 11월부터 삼성액티브자산운용 그로쓰본부 본부장을 맡았다. 다음은 서범진 본부장과의..."
2021.05.19.,외국계은행 철수 '잔혹사'…금융노동자·소비자 불안,이코노믹리뷰,https://www.econovill.com/news/articleView.html?idxno=532223,하이자산운용과 하이투자선물을 인수해 설립됐다. 사모펀드인 만큼 기업 인수 후 구조조정과 현금배당을 시행하며 기업가치를 높여 재매각에 나설 공산이 크다. 특히 VI금융투자는 지난해 10월에도 JT저축은행 매수를...
2021.05.25.,자산운용사 브랜드평판 2021년 5월 빅데이터 분석 1위는 메리츠자산운용... 2...,빅데이터뉴스,http://www.thebigdata.co.kr/view.php?ud=20210525084538115807d270612f_23,"멀티에셋자산운용, 하이자산운용, 신한BNP파리바자산운용, 흥국자산운용, 브이아이자산운용, BNK자산운용, HDC자산운용, 하나UBS자산운용, 베어링자산운용, NH아문디자산운용 순이었다. ​자산운용사..."
2021.05.25.,자산운용사 브랜드평판...1위 메리츠자산운용,비지니스코리아,http://www.businesskorea.co.kr/news/articleView.html?idxno=67880,"멀티에셋자산운용, 하이자산운용, 신한BNP파리바자산운용, 흥국자산운용, 브이아이자산운용, BNK자산운용, HDC자산운용, 하나UBS자산운용, 베어링자산운용, NH아문디자산운용 순이었다. ​ ▶1위..."
2021.05.25.,"메리츠자산운용, 자산운용사 브랜드평판 5월...1위",비욘드포스트,http://www.beyondpost.co.kr/view.php?ud=2021052510444280499def050a_30,"멀티에셋자산운용, 하이자산운용, 신한BNP파리바자산운용, 흥국자산운용, 브이아이자산운용, BNK자산운용, HDC자산운용, 하나UBS자산운용, 베어링자산운용, NH아문디자산운용 순이었다. ​ 1위, 메리츠자산운용..."
2021.05.25.,자산운용사 브랜드평판 1~3위는,여성소비자신문,http://www.wsobi.com/news/articleView.html?idxno=122726,"멀티에셋자산운용, 하이자산운용, 신한BNP파리바자산운용, 흥국자산운용, 브이아이자산운용, BNK자산운용, HDC자산운용, 하나UBS자산운용, 베어링자산운용, NH아문디자산운용 순이었다. ​ 1위..."
2021.05.27.,"[인터뷰]최영권 우리운용 대표② ""책임투자 하우스 입지 다진다""",이데일리,http://www.edaily.co.kr/news/newspath.asp?newsid=01262806629053184,"하이자산운용 최고경영자(CEO)로 가면서 사회책임투자(SRI) 펀드를 출시했다. 그러면서 이를 단순히 하나의 스타일 투자가 아니라 전체 투자 프로세스로 만들어 보고자 했고, 이를 우리자산운용에서 실행하고 있다...."
2021.05.27.,다시 뛰는 '1세대' 헤지펀드…신규 펀드로 새로운 도약,연합인포맥스,http://news.einfomax.co.kr/news/articleView.html?idxno=4149428,지난 2012년 12월 설정된 브이아이자산운용(전 하이자산운용)의 '힘센 인컴 플러스 ' 펀드도 100억원대 설정액을 유지하고 있다. 브이아이자산운용은 '알바트로스 1호' 등 신규 펀드로 사세를 확장 중이다. 지난 4월...
2021.06.02.,"[더벨][스튜어드십코드 모니터]VI운용, 컴플라이언스·리서치팀 공조 'ESG 방...",더벨,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202105311327374960102168,최영권 전 하이자산운용(현 브이아이운용) 대표가 적극적으로 스튜어드십 코드 도입을 추진했다. 스튜어드십 코드 도입과 동시에 적극적인 의결권 행사 비중이 높아졌다. 2017년까지 '프리패스' 모드였던...
2021.06.03.,"'매각 임박' JT캐피탈 노사, 고용 승계·매각 위로금 막바지 협상중",아이뉴스24,http://www.inews24.com/view/1372935,한편 VI금융투자는 사모투자펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)와 홍콩 VIAMC(VI Asset Management) 컨소시엄이 하이자산운용과 하이투자선물을 인수해 세웠다. 뱅커스트릿의 지분 소유자 중 이병주 씨는...
2021.06.07.,"[인터뷰] 임은미 신한운용 본부장 ""작년 성공 이으려면 주식 잘한다 생각 접어...",연합인포맥스,http://news.einfomax.co.kr/news/articleView.html?idxno=4151092,"임은미 본부장은 외환코메르츠투신운용 리서치팀을 시작으로 조흥은행 경영연구소 산업분석팀, 하이자산운용 주식운용팀을 거쳤다. 지난 2015년부터 신한자산운용 주식운용본부로 옮긴 뒤 2020년 7월부터 본부장을 맡고..."
2021.06.07.,[더벨][매니저 프로파일]기관투자자 '무한신뢰' 서범진 삼성액티브운용 그로쓰...,더벨,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202106021008442560102653,하이자산운용이 2010년 그에게 러브콜을 보냈다. 당시 주식형 랩어카운트가 인기를 얻으면서 하이자산운용도 랩 자문을 담당할 매니저가 필요해졌다. 하지만 랩이나 ‘하이행복만들기’ 등 공모펀드보다 기관펀드를...
2021.06.15.,JT캐피탈 매각 성사될까…VI금융투자 매각대금 납입 '디데이',아이뉴스24,http://www.inews24.com/view/1376200,VI금융투자는 사모투자펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)와 홍콩 VIAMC(VI Asset Management) 컨소시엄이 하이자산운용과 하이투자선물을 인수해 세웠다. 뱅커스트릿의 지분 소유자 중 이병주 대표가...
2021.06.15.,"[단독] VI금융투자-J트러스트, JT캐피탈 매각 대금 납입 일정 연기 논의",아이뉴스24언론사 선정,http://www.inews24.com/view/1376387,VI금융투자는 사모투자펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)와 홍콩 VIAMC(VI Asset Management) 컨소시엄이 하이자산운용과 하이투자선물을 인수해 세웠다. 뱅커스트릿의 지분 소유자 중 이병주 대표가...
2021.06.15.,"VI금융투자, JT캐피탈 인수 잔금납입기한 연장요청",머니투데이,http://news.mt.co.kr/mtview.php?no=2021061518113023991,VI금융투자는 홍콩계 사모펀드(PEF) 운용사가 하이자산운용과 하이투자선물을 인수해 설립한 회사다. 국내에서 전문 금융투자 업무를 하고 있다. JT저축은행 인수계획도 차질을 빚게 됐다. JT캐피탈 양도가 이뤄져야 그...
2021.06.16.,"JT캐피탈 매각 대금 납입 기한, 8월 말로 연장…JT저축은행 인수도 늦어져",아이뉴스24,http://www.inews24.com/view/1376714,VI금융투자는 사모투자펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)와 홍콩 VIAMC(VI Asset Management) 컨소시엄이 하이자산운용과 하이투자선물을 인수해 세웠다. 뱅커스트릿의 지분 소유자 중 이병주 대표가...
2021.06.16.,미궁에 빠진 JT저축은행·캐피탈 매각...매각대금 납입 여부 '촉각',위키리크스한국,http://www.wikileaks-kr.org/news/articleView.html?idxno=109631,총자산 규모를 합하면 약 2조원에 달하는 만큼 업계에선 '대어'로 꼽힌다. VI금융투자는 홍콩계 사모펀드 뱅커스트릿프라이빗에쿼티가 하이자산운용과 하이투자선물을 인수해 설립한 금융사다. [위키리크스한국=]
2021.06.16.,"J트러스트 ""JT캐피탈 매각 종료 일정 8월 말로 연기""",연합뉴스,http://yna.kr/AKR20210616152300002?did=1195m,매각 일정이 두 달가량 늦어지면서 JT저축은행 매각도 뒤로 밀리게 됐다. VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사다.
2021.06.16.,"J트러스트, JT캐피탈 매각 종료 일정 8월 말로 연기",아시아경제,https://view.asiae.co.kr/article/2021061617455694842,매각 일정이 두 달가량 늦어지면서 JT저축은행 매각도 뒤로 밀리게 됐다. VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사다.
2021.06.16.,"VI금융투자, 인수잔금 조달에 실패…JT캐피탈·저축銀 통매각 '시계제로'",e대한경제,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202106161528345160100,하지만 JT캐피탈 실사 과정이 약 2주 전에야 마무리되면서 VI금융투자가 자금을 마련하지 못한 것으로 알려졌다.VI금융투자는 홍콩계 사모펀드(PEF) 운용사가 하이자산운용과 하이투자선물을 인수해 설립한 회사다....
2021.06.16.,"JT캐피탈 매각 종료일정 8월 말로 연기, JT저축은행 매각도 미뤄져",비즈니스포스트,https://www.businesspost.co.kr/BP?command=article_view&num=236481,두 달가량 늦어지면서 JT저축은행 매각도 뒤로 밀리게 됐다. VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사다. [비즈니스포스트 ]
2021.06.16.,"J트러스트 ""JT캐피탈 매각 일정 8월 말 종료""",이뉴스투데이,http://www.enewstoday.co.kr/news/articleView.html?idxno=1488256,VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 회사다. 계약이 체결되면 JT저축은행과 JT캐피탈은 홍콩계 자본 지배를 받게 된다....
2021.06.16.,"'JT캐피탈·JT저축은행' 매각, 8월 말까지 미뤄진다",FETV,https://www.fetv.co.kr/news/article.html?no=88154,"VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사다. J트러스트는 지난 4월 5일, VI금융투자에 JT캐피탈과 JT저축은행을 모두..."
2021.06.16.,"JT캐피탈, 매각 8월로 연기…VI금투, 대금 납입 지연",데일리안,https://www.dailian.co.kr/news/view/1002177/?sc=Naver,JT캐피탈 매각 일정이 두 달가량 늦어지면서 JT저축은행 매각도 자동 연기됐다. VI금투는 홍콩계 사모펀드 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사다.
2021.06.17.,"[더벨]코레이트운용, ESG 공모펀드 첫 출시…신재생 에너지 주목",더벨,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202106141722585520103345,"염 본부장은 하이자산운용과 산림조합중앙회, 중소기업중앙회 등을 거쳐 지난해 코레이트운용으로 적을 옮겨 글로벌운용본부장을 맡았다. 글로벌운용본부는 지난해 염 본부장 이적과 함께 신설된 조직으로, 현재..."
2021.06.17.,"[fn마켓워치] 브이아이금융투자, 증권업 진출 한발 앞으로",파이낸셜뉴스,http://www.fnnews.com/news/202106171544072113,브이아이금융투자는 사모투자펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)와 홍콩 VIAMC(VI Asset Management) 컨소시엄이 지난 2019년 초 DGB금융지주로부터 하이자산운용과 하이투자선물을 인수해 세웠다. 뱅커스트릿...
2021.06.18.,"""대금 납입 지연""···JT저축은행·캐피탈 매각 2개월 딜레이",금융소비자뉴스,http://www.newsfc.co.kr/news/articleView.html?idxno=46565,한편 VI금융투자는 사모투자펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)와 홍콩 VIAMC(VI Asset Management) 컨소시엄이 하이자산운용과 하이투자선물을 인수해 세웠다. 뱅커스트릿의 지분 소유자 중 이병주 대표가...
2021.06.20.,알짜라던 JT저축銀 매각 난항 또 난항,매일일보,http://www.m-i.kr/news/articleView.html?idxno=838493,VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사다. 하지만 지난 3월 말까지 마무리했어야 하는 금융위원회 대주주 적격성 심사...
2021.06.21.,자산운용사 브랜드평판 6월 빅데이터 분석 1위는 메리츠자산운용... 2위 미래...,빅데이터뉴스,http://www.thebigdata.co.kr/view.php?ud=20210621083709279207d270612f_23,"베어링자산운용, 하이자산운용, 현대인베스트먼트자산운용, 코레이트자산운용, 마이다스에셋자산운용, 동양자산운용, 스팍스자산운용, 맥쿼리투자신탁운용, 유경PSG자산운용, 현대인베스트자산운용..."
2021.06.21.,"6월 자산운용사 브랜드평판...1위 메리츠, 2위 미래에셋",비지니스코리아,http://www.businesskorea.co.kr/news/articleView.html?idxno=69978,"베어링자산운용, 하이자산운용, 현대인베스트먼트자산운용, 코레이트자산운용, 마이다스에셋자산운용, 동양자산운용, 스팍스자산운용, 맥쿼리투자신탁운용, 유경PSG자산운용, 현대인베스트자산운용..."
2021.06.21.,"메리츠자산운용, 자산운용사 브랜드평판 6월...1위",비욘드포스트,http://www.beyondpost.co.kr/view.php?ud=20210621104201656346a9e4dd7f_30,"베어링자산운용, 하이자산운용, 현대인베스트먼트자산운용, 코레이트자산운용, 마이다스에셋자산운용, 동양자산운용, 스팍스자산운용, 맥쿼리투자신탁운용, 유경PSG자산운용, 현대인베스트자산운용..."
2021.06.21.,자산운용사 브랜드평판 1~3위는,여성소비자신문,http://www.wsobi.com/news/articleView.html?idxno=126007,"베어링자산운용, 하이자산운용, 현대인베스트먼트자산운용, 코레이트자산운용, 마이다스에셋자산운용, 동양자산운용, 스팍스자산운용, 맥쿼리투자신탁운용, 유경PSG자산운용, 현대인베스트자산운용..."
2021.06.22.,"[더벨]티아이운용, '주식·부동산' 두 축으로 간다",더벨,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202106171906506560102187,조 상무는 브이아이자산운용(옛 하이자산운용)에서 헤지펀드를 비롯해 주식형펀드 운용을 담당해왔다. 그는 주식운용역으로 오랜기간 경력을 쌓아왔다. 고려대 경영학과를 졸업하고 AK투자자문 주식운용팀...
2021.06.27.,JT저축銀 매각 난항... 인수후보 VI트러스트 납입 연기,더밸류뉴스,http://www.thevaluenews.co.kr/news/view.php?idx=163922,VI금융투자는 홍콩계 사모펀드(PEF) 운용사인 뱅커스트릿프라이빗에쿼티(PE)가 하이자산운용과 하이투자선물을 인수해 설립한 금융사다. 하지만 지난 3월 말까지 마무리했어야 하는 금융위원회 대주주 적격성 심사...
2021.07.07.,[더벨][ESG Fund Watch]SK이노 비중 확대...점수 낮지만 개선가능성 '기대',더벨,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202107051414357560103384,"NH아문디자산운용과 이스트스프링자산운용, 하이자산운용, 우리자산운용 등이 각각의 ESG 펀드에 SK이노베이션을 담았다. NH아문디자산운용의 '100년기업 그린코리아'에서 SK이노베이션을 전월대비 2.03%P 더 담은 점이..."
2021.07.07.,"금감원, 하나은행 '이탈리아헬스케어펀드' 분조위 절차 지연…이달 넘기나",아이뉴스24,http://www.inews24.com/view/1383339,"'이탈리아 헬스케어 펀드'는 DB자산운용, 라임자산운용, 하이자산운용, 아름드리자산운용, 현대자산운용, 포트코리아자산운용, JB자산운용이 설정하고 하나은행에서 판매됐다. 하나은행에서 1천528억원어치가..."
2021.07.08.,[더벨][신한운용을 움직이는 사람들]고객과 '평생동행' 꿈꾸는 임은미 주식운...,더벨,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202107060913054720109128,"1997년 외한코메르츠투신운용에서 여의도 생활을 시작한 임 본부장은 이후 조흥은행 경영연구소, 피데스증권 리서치센터, 칸서스자산운용, 하이자산운용을 거쳤다. 2015년 당시 신한BNP파리바자산운용에 합류하며 현 직장과..."
