date,title,source,link,contents
2021.06.10.,효과 드러나는 DGB생명 '변액보험 집중' 전략···강소사 도약 이룰까,시사저널이코노미,http://www.sisajournal-e.com/news/articleView.html?idxno=233069,자료=생명보험협회/그래프=김은실 디자이너 지난해부터 이어져온 DGB생명보험의 체질 개선 노력이 조금씩 결실을 맺고 있다. 잦은 M&amp;A로 인한 영업력 약화와 이를 극복하기 위한 무리한 영업 등으로 많은 비판을...
2021.06.15.,"[더벨]하나신탁, 경산 GS물류센터·서초 강남빌딩 매입 추진",더벨,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202106110752357920104664,이달에는 DGB생명보험 부산사옥에 대해서도 매각을 결정했다. 2019년 ‘하나트러스트 2호’ 리츠를 통해 인수한 빌딩이다. 리츠 만기는 내년 3월이지만 지금이 투자회수 적기라고 판단한 것으로 전해졌다. 이 건물은...
2021.06.24.,"DGB생명보험, 다양한 사회 공헌 활동 통해 ESG 가치 실현",한경비즈니스,https://magazine.hankyung.com/business/article/202106176874b,DGB생명보험은 다양한 사회 공헌 활동으로 장기적 관점에서 기업 가치와 지속 가능성에 영향을 주는 환경·사회·지배구조(ESG) 활동을 꾸준히 이어 가고 있다. 일회성이 아닌 정기적 봉사 활동을 통해 사내 구성원들의...
2021.07.01.,비은행 강화 급한 JB금융···저축은행 사업 연계 효과 '주목',시사저널이코노미,http://www.sisajournal-e.com/news/articleView.html?idxno=233769,"DGB금융그룹의 하이투자증권과 DGB생명보험, DGB캐피탈 등도 각각 1116억원, 351억원, 361억원의 순익을 기록했다. 이러한 문제를 해결하기 위해 JB금융은 지난해 JT저축은행 인수전에 참여하는 등 사업다각화를 추진했으나..."
2021.07.02.,"DGB생명, ESG경영 가치 실현...청약서류 전자문서화 추진",인더뉴스,https://www.inthenews.co.kr/news/article.html?no=37099,보험금청구서 등 종이문서 전자문서화 시스템 도입 비용절감·업무 효율성 확대·모바일 청약 시너지 기대 인더뉴스 이승재 기자ㅣDGB생명보험이 ESG경영 가치 중 환경 부분을 실현합니다. DGB생명(대표 김성한)은 2일...
2021.07.02.,"DGB생명, 청약서류·보험금청구서 전자문서화",ZDNet Korea,https://zdnet.co.kr/view/?no=20210702141333,"DGB생명 보험업계는 청약서를 비롯해 영구 보관해야 하는 문서의 종류와 양이 많은 업종으로 꼽힌다. 실물 서류를 보관하고 관리하기 위한 물리적 공간과 인력이 많이 필요했다. 이를 전자문서로 바꾸면 물류비, 보관료..."
2021.07.12.,"DGB생명, 임직원 건강증진 위한 참여형 금연캠페인 실시",보험매일,http://www.fins.co.kr/news/articleView.html?idxno=90643,DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계하여 적극적인 금연치료 지원과 인센티브...
2021.07.12.,"DGB생명, 임직원 건강증진 위한 참여형 금연캠페인",데일리안,https://www.dailian.co.kr/news/view/1010505/?sc=Naver,DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계하여 적극적인 금연치료 지원과...
2021.07.12.,"[SR경제&라이프] DGB생명, 임직원 금연캠페인 실시",SR타임스,http://www.srtimes.kr/news/articleView.html?idxno=96512,DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계하여 적극적인 금연치료 지원과...
2021.07.12.,"DGB생명, 임직원 금연캠페인 실시",컨슈머타임스,http://www.cstimes.com/news/articleView.html?idxno=467380,"DGB생명보험은 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. 이번 캠페인은 흡연을 중독, 질병으로 인식하고 전담병원을 지정해 병원진료를 통한 심리상담과 금연치료에 집중한다. 캠페인 참여자들에게는..."
2021.07.12.,"DGB생명, 금연캠페인 실시…임직원 건강증진 노려",한국금융신문,http://www.fntimes.com/html/view.php?ud=2021071208403855654b1587365b_18,DGB생명보험은 임직원의 건강증진을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계해 적극적인 금연치료 지원과 인센티브 제공을 통해...
2021.07.12.,"DGB생명, 임직원 건강증진을 위한 참여형 금연캠페인 실시",파이낸셜뉴스,http://www.fnnews.com/news/202107120913385940,DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. 이번 금연캠페인은 국민건강보험공단 금연치료지원과 연계해 적극적인 금연치료 지원과 인센티브...
2021.07.12.,"DGB생명, 임직원 건강증진을 위한 참여형 ‘금연캠페인’ 실시",조세일보,http://www.joseilbo.com/news/news_read.php?uid=427964&class=52&grp=,DGB생명보험이 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계하여 적극적인 금연치료 지원과...
2021.07.12.,"DGB생명, 금연캠페인 실시…임직원 건강증진 목적",뉴스케이프,http://www.newscape.co.kr/news/view.php?idx=64078,DGB생명보험은 임직원 금연캠페인을 실시한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계해 인센티브 제공을 통해 금연을 독려하는 방식으로 진행된다. DGB생명은 이번 캠페인을 통해...
2021.07.12.,"DGB생명보험, 임직원 건강증진 '금연캠페인'",신아일보,http://www.shinailbo.co.kr/news/articleView.html?idxno=1434609,DGB생명보험이 임직원 건강증진과 ESG경영 실천을 위해 전사적인 임직원 금연캠페인을 한다고 12일 밝혔다. 이번 캠페인은 국민건강보험공단 금연치료지원과 연계해 진행한다. 특히 이번 금연캠페인은 흡연을 중독...
2021.07.12.,"DGB생명보험, 전사적 임직원 금연캠페인 열어",핀포인트뉴스,http://www.pinpointnews.co.kr/view.php?ud=2021071209303620549f27410725_45,DGB생명보험이 임직원의 건강증진과 ESG경영의 실천을 위해 임직원 금연 장려에 나선다. 12일 DGB생명보험은 전사적인 임직원 금연캠페인을 전개한다고 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단...
2021.07.12.,"DGB생명, 임직원 건강증진 위한 '금연캠페인' 실시",에너지경제,https://www.ekn.kr/web/view.php?key=20210712010001834,DGB생명보험은 임직원의 건강증진과 ESG(환경·사회·거버넌스)경영 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계해 적극적인...
2021.07.12.,"DGB생명, 임직원 건강증진 위한 참여형 금연 캠페인",이코리아,http://www.ekoreanews.co.kr/news/articleView.html?idxno=51882,사진=DGB생명 DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계해 적극적인...
2021.07.12.,"DGB생명, 임직원 건강증진 '참여형 금연캠페인' 실시",서울파이낸스,http://www.seoulfn.com/news/articleView.html?idxno=425242,DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 실시한다고 12일 밝혔다. 이번 금연캠페인은 국민건강보험공단 금연치료지원과와 연계해 금연치료 지원과 인센티브...
2021.07.12.,"DGB생명, 임직원 건강 위한 참여형 금연캠페인 실시",굿모닝경제,http://www.kpinews.co.kr/news/articleView.html?idxno=152036,DGB생명보험은 임직원의 건강증진과 ESG(환경·사회·지배구조)경영의 실천을 위해 전사적인 임직원 금연캠페인을 펼친다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계해 적극적인...
2021.07.12.,"""임직원 건강증진∙ESG경영 실천""...DGB생명보험 '금연캠페인' 실시",청년일보,http://www.youthdaily.co.kr/news/article.html?no=76151,국민건강보험공단 금연치료지원과 연계...금연치료 지원∙인센티브 제공 금연문화 확산을 통한 업무 몰입도 향상도 기대 DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을...
2021.07.12.,"DGB생명, 임직원 참여형 금연캠페인 실시",뉴스핌,http://www.newspim.com/news/view/20210712000369,DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계하여 적극적인 금연치료 지원과...
2021.07.12.,[브리핑] 하나손보·DGB생명,포쓰저널,http://www.4th.kr/news/articleView.html?idxno=2002055,"◇DGB생명, 임직원 참여형 금연캠페인 실시 DGB생명보험은 임직원의 건강증진과 ESG(환경·사회·지배구조)경영 실천을 위해 전사적인 임직원 금연캠페인을 진행한다고 12일 밝혔다. DGB생명은 캠페인 참여자들에게 8~12주..."
2021.07.12.,"DGB생명, 임직원 건강증진을 위한 참여형 금연캠페인 실시",한국보험신문,http://www.insnews.co.kr/design_php/news_view.php?num=66249&firstsec=1&secondsec=12,DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 실시한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계하여 적극적인 금연치료 지원과...
2021.07.12.,"DGB생명, 임직원 건강증진 위한 참여형 금연캠페인 실시",현대경제신문,http://www.finomy.com/news/articleView.html?idxno=95990,DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계해 적극적인 금연치료 지원과...
2021.07.12.,"DGB생명, 임직원 대상 금연캠페인 실시",뉴스웨이,http://www.newsway.co.kr/news/view?tp=1&ud=2021071213504518354,DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계하여 적극적인 금연치료 지원과...
2021.07.12.,"DGB생명, 임직원 건강증진을 위한 참여형 금연캠페인 실시",EBN,https://www.ebn.co.kr/news/view/1491449/?sc=Naver,DGB생명보험은 임직원의 건강증진과 ESG경영의 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고 12일 밝혔다. DGB생명의 금연캠페인은 국민건강보험공단 금연치료지원과 연계해 적극적인 금연치료 지원과...
2021.07.12.,"[보험 Life] 하나손해보험, 롯데손해보험, DGB생명보험",비즈월드,http://www.bizwnews.com/news/articleView.html?idxno=25995,"사진=DGB생명보험 ◆DGB생명, ESG 경영 실천 위한 '임직원 금연 캠페인' 진행 DGB생명보험(대표 김성한)은 12일 임직원의 건강증진 및 ESG 경영의 실천을 위해 임직원 금연 캠페인을 벌인다고 밝혔다. 이번 금연 캠페인은..."
2021.07.12.,"DGB생명, 임직원 건강증진을 위한 참여형 금연캠페인 실시",스마트에프엔,http://www.smartfn.co.kr/view.php?ud=202107121531044212c69d936ad8_46,"ERRC캠페인 일환…임직원 건강증진 및 금연문화 확산 통한 업무 몰입도 향상 기대 DGB생명보험(대표이사 김성한)은 12일, 임직원의 건강증진과 ESG 경영의 실천을 위해 전사적인 임직원 금연캠페인을 전개한다고..."
2021.07.15.,"맏형 BNK금융, 코로나19 위기에 비은행 계열사 강화 '절실'",이코노미스트언론사 선정,https://economist.co.kr/2021/07/15/finance/bank/20210715111800226.html,"DGB금융의 계열사는 대구은행을 비롯해 하이투자증권, DGB생명보험, DGB캐피탈, DGB자산운용 등으로 구성됐다. BNK금융도 은행 외에 투자증권, 저축은행, 캐피탈, 자산운용 등의 계열사를 두고 있지만 DGB금융과 비교해..."
2021.07.19.,"국내 손해·생명보험사, 1년 새 1000명 짐 쌌다",데이터뉴스,http://www.datanews.co.kr/news/article.html?no=113910,"또 DB생명보험(-3.5%, 596명→575명)과 미래에셋생명보험(-3.2%, 998명→966명), DGB생명보험(-3.1%, 227명→220명)이 3%대의 감소율을 그렸다. 이어 교보생명보험과 농협생명보험은 각각 3832명, 1019명에서 2.0%(78명)..."
2021.07.21.,[뉴스워커_생명보험업계 진단⑩ DGB생명보험] 신계약 유치에만 집중하며 계약...,뉴스워커,http://www.newsworker.co.kr/news/articleView.html?idxno=123075,사진 속 인물 김성한 DGB생명보험 대표 / 그래픽 뉴스워커 그래픽1팀 1988년 3월 4일 자로 부산생명보험으로 설립된 후 여러 차례 상호 변경을 거친 결과 2006년 3월 엘아이지생명보험으로 변경됐다. 2년 후 최대주주...
2021.07.22.,"""승진 배제로 '1인 시위' 노조간부 출신 해고는 부당""",매일노동뉴스,http://www.labortoday.co.kr/news/articleView.html?idxno=204014,서울고법 행정10부(재판장 이원형 부장판사)는 지난 16일 DGB생명보험이 중앙노동위원회 위원장을 상대로 낸 부당해고 및 부당노동행위 구제 재심판정취소 청구소송에서 DGB생명의 항소를 기각했다고 21일 밝혔다. DGB생명은...
2021.07.22.,"DGB생명, '2021 생명사랑 밤길걷기 캠페인' 4년째 동참...참가자 모집",싱글리스트,http://www.slist.kr/news/articleView.html?idxno=269759,DGB생명보험이 22일 '2021년 생명사랑 밤길걷기 캠페인'에 4년 연속 동참한다고 밝혔다. '생명사랑 밤길걷기'는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살예방의 날을 맞아...
2021.07.22.,DGB생명 '2021 생명사랑 밤길걷기캠페인' 참가자 모집,보험매일,http://www.fins.co.kr/news/articleView.html?idxno=90747,DGB생명보험은 '2021년 생명사랑 밤길걷기 캠페인'에 4년 연속 동참한다고 22일 밝혔다. '생명사랑 밤길걷기'는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살 예방의 날을 맞아...
2021.07.22.,DGB생명 '2021 생명사랑 밤길걷기캠페인' 4년 연속 동참,이뉴스투데이,http://www.enewstoday.co.kr/news/articleView.html?idxno=1498250,DGB생명보험이 '2021년 생명사랑 밤길걷기 캠페인'에 4년 연속 동참한다고 22일 밝혔다. 생명사랑 밤길걷기는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. DGB생명은 지난 2017년부터 대구지역의...
2021.07.22.,"DGB생명, '2021 생명사랑 밤길걷기캠페인' 4년 연속 동참",FETV,https://www.fetv.co.kr/news/article.html?no=91696,DGB생명보험은 ‘2021년 생명사랑 밤길걷기 캠페인’에 4년 연속 동참한다고 22일 밝혔다. 생명사랑 밤길걷기는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 오는 9월 10일 세계 자살예방의 날을...
2021.07.22.,"DGB생명, '2021년 생명사랑 밤길걷기 캠페인' 4년 연속 동참",핀포인트뉴스,http://www.pinpointnews.co.kr/view.php?ud=2021072209334340629f27410725_45,DGB생명보험이 보험의 본질인 생명의 가치를 널리 전하고자 올해도 생명사랑 밤길걷기 캠페인에 참여한다. 22일 DGB생명보험은 ‘2021년 생명사랑 밤길걷기 캠페인’에 4년 연속 동참한다고 밝혔다. ‘생명사랑...
2021.07.22.,"DGB생보, 생명사랑 밤길걷기 캠페인 4년 연속 동참",조세금융신문,https://www.tfmedia.co.kr/news/article.html?no=109653,오는 26일부터 참가자 모집 DGB생명보험은 ‘2021년 생명사랑 밤길걷기 캠페인’에 4년 연속 동참한다고 22일 밝혔다. ‘생명사랑 밤길걷기’는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월...
2021.07.22.,"DGB생명, '2021 생명사랑 밤길걷기캠페인' 참가자 모집",파이낸셜뉴스,http://www.fnnews.com/news/202107220957595734,DGB생명보험은 '2021년 생명사랑 밤길걷기 캠페인'에 4년 연속 동참한다고 22일 밝혔다. '생명사랑 밤길걷기'는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살예방의 날을 맞아...
2021.07.22.,"DGB생명, '2021 생명사랑 밤길걷기 캠페인' 참가자 모집",컨슈머타임스,http://www.cstimes.com/news/articleView.html?idxno=468642,DGB생명보험은 '2021년 생명사랑 밤길걷기 캠페인'에 동참한다고 22일 밝혔다. '생명사랑 밤길걷기'는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살예방의 날을 맞아...
2021.07.22.,"DGB생명, '2021 생명사랑 밤길걷기캠페인' 참가자 모집",메트로신문,http://www.metroseoul.co.kr/article/20210722500089,/DGB생명 DGB생명보험이 생명사랑 가치 실천을 위한 노력을 4년 연속 이어가고 있다. DGB생명은 '2021년 생명사랑 밤길걷기 캠페인'에 4년 연속 동참한다고 22일 밝혔다. '생명사랑 밤길걷기'는 사회복지법인...
2021.07.22.,"DGB생명, '2021 생명사랑 밤길걷기캠페인' 참가자 모집",EBN,https://www.ebn.co.kr/news/view/1492967/?sc=Naver,DGB생명보험은 ‘2021년 생명사랑 밤길걷기 캠페인’에 4년 연속 동참한다고 22일 밝혔다. ‘생명사랑 밤길걷기’는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살예방의 날을...
2021.07.22.,"DGB생명, 생명사랑 밤길걷기 캠페인 참가자 모집",굿모닝경제,http://www.kpinews.co.kr/news/articleView.html?idxno=153108,DGB생명보험은 '2021년 생명사랑 밤길걷기' 캠페인에 4년 연속 동참한다고 22일 밝혔다. 생명사랑 밤길걷기는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 오는 9월10일 세계 자살예방의 날을 맞아...
2021.07.22.,"DGB생명, ‘생명사랑 밤길걷기 캠페인’ 4년 연속 동참",조세일보,http://www.joseilbo.com/news/news_read.php?uid=428881&class=52&grp=,DGB생명보험이 ‘생명사랑 밤길걷기 캠페인’에 4년 연속 동참한다고 22일 밝혔다. 생명사랑 밤길걷기는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살예방의 날을 맞아 자살...
2021.07.22.,"DGB생명, 자살 예방 '2021 생명사랑 밤길걷기' 캠페인",세이프타임즈,http://www.safetimes.co.kr/news/articleView.html?idxno=97773,DGB생명보험은 '2021년 생명사랑 밤길걷기 캠페인'에 4년 연속 동참한다고 22일 밝혔다. '생명사랑 밤길걷기'는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 오는 9월 10일 세계 자살예방의 날을...
2021.07.22.,"DGB생명, '2021 생명사랑 밤길걷기캠페인' 참가자 모집",한국금융신문,http://www.fntimes.com/html/view.php?ud=2021072213025283854b1587365b_18,7월 26일부터 8월 29일까지 접수 가능 거리측정 어플로 완주 SNS 인증 방식 5.9km·11.3km 코스 중 선택 참여 가능 [한국금융신문 임유진 기자] DGB생명보험이 '2021 생명사랑 밤길걷기 캠페인' 참가자를 모집한다....
2021.07.22.,"DGB생명, '생명사랑 밤길걷기' 자살예방 캠페인 동참",에너지경제,https://www.ekn.kr/web/view.php?key=20210722010003731,DGB생명보험은 ‘2021년 생명사랑 밤길걷기 캠페인’에 4년 연속 동참한다고 22일 밝혔다. ‘생명사랑 밤길걷기’는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살예방의 날을...
2021.07.22.,"DGB생명, '2021 생명사랑 밤길걷기캠페인' 참가자 모집",뉴스핌,http://www.newspim.com/news/view/20210722000844,DGB생명보험은 '2021년 생명사랑 밤길걷기 캠페인'에 4년 연속 동참한다고 22일 밝혔다. '생명사랑 밤길걷기'는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살예방의 날을...
2021.07.22.,"""존재만으로 소중한 당신""..DGB생명, '생명사랑 밤길걷기' 동참",한국정경신문,http://kpenews.com/View.aspx?No=1868385,"DGB생명 관계자는 ""한국의 자살사망률은 10년 넘게 OECD 국가 중 가장 높아 자살 문제는 우리 모두가 관심을 가져야 하는 문제""라며 ""DGB생명은 보험의 본질인 생명의 가치를 널리 전파하고 정서적 소외계층에게 귀..."
2021.07.22.,"DGB생명, '2021 생명사랑 밤길걷기캠페인' 참가자 모집",현대경제신문,http://www.finomy.com/news/articleView.html?idxno=96610,DGB생명보험은 '2021년 생명사랑 밤길걷기 캠페인'에 4년 연속 동참한다고 22일 밝혔다. '생명사랑 밤길걷기'는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살예방의 날을 맞아...
2021.07.22.,"DGB생명, ‘2021 생명사랑 밤길걷기캠페인’ 참가자 모집",스마트에프엔,http://www.smartfn.co.kr/view.php?ud=20210722143057581737c00c6b22_46,"DGB생명보험은 22일, ‘2021년 생명사랑 밤길걷기 캠페인’에 4년 연속 동참한다고 밝혔다. ‘생명사랑 밤길걷기’는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살예방의 날을..."
2021.07.22.,"DGB생명보험, '2021년 생명사랑 밤길걷기' 동참",신아일보,http://www.shinailbo.co.kr/news/articleView.html?idxno=1439410,DGB생명보험이 대구 생명의전화가 주관하는 자살 예방 캠페인 '2021년 생명사랑 밤길걷기'에 동참한다고 22일 밝혔다. 오는 9월10일 세계 자살 예방의 날을 맞아 열리는 이번 캠페인은 개별 걷기 인증을 통한 비대면...
2021.07.22.,'생명사랑 밤길걷기' 캠페인 참가 신청...개별 걷기 인증,인터뷰365,http://www.interview365.com/news/articleView.html?idxno=98743,DGB생명보험은 9월 개최를 앞둔 '2021년 생명사랑 밤길걷기 캠페인'에 4년 연속 동참한다고 22일 밝혔다. '생명사랑 밤길걷기'는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계...
2021.07.22.,"""생명사랑 가치 실천""...DGB생명, '2021 생명사랑 밤길걷기 캠페인' 참가자 모...",청년일보,http://www.youthdaily.co.kr/news/article.html?no=77074,대구생명의전화 주관 자살예방 캠페인 4년 연속 동참 오는 26일부터 내달 29일까지 참가자 모집...캠페인은 비대면 진행  DGB생명보험은 ‘2021년 생명사랑 밤길걷기 캠페인’에 4년 연속 동참한다고 22일 밝혔다....
2021.07.22.,"DGB생명, ‘2021 생명사랑 밤길걷기캠페인’ 참가자 모집",한국보험신문,http://www.insnews.co.kr/design_php/news_view.php?num=66342&firstsec=1&secondsec=12,DGB생명보험은 ‘2021년 생명사랑 밤길걷기’ 캠페인에 4년 연속 동참한다고 22일 밝혔다. ‘생명사랑 밤길걷기’는 사회복지법인 대구생명의전화가 주관하는 자살예방 캠페인이다. 9월 10일 세계 자살예방의 날을...
2021.07.23.,"[보험 Life] 신한라이프, DB손해보험, NH농협생명, DGB생명, 삼성생명, MG손해...",비즈월드,http://www.bizwnews.com/news/articleView.html?idxno=26265,"사진=DGB생명 ◆DGB생명, '2021 생명사랑 밤길걷기 캠페인' 참가자 모집 DGB생명보험(대표 김성한)은 '2021년 생명사랑 밤길걷기 캠페인'에 4년 연속 동참한다고 23일 밝혔다. 생명사랑 밤길걷기는 사회복지법인..."
2021.07.26.,"[더벨]하나신탁, DGB생명 부산사옥 매각자문사에 '에비슨영'",더벨,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202107221634305840105682,DGB생명보험 부산사옥 매각을 추진 중인 하나자산신탁이 자문사로 에비슨영코리아를 선정했다. 소유 리츠의 만기가 내년으로 다가온 만큼 이에 맞춘 투자회수 시도다. 지방 매물이라는 약점이 있지만 최근 부산...
