,date,title,source,contents,link
785,2019.12.04.,[엠스플 축구] ‘대팍의 방패’ 정태욱 “내 뒤에 ‘만원 관중’ 있다”,스포츠춘추,팬들이 자랑스러워할 선수로 더 성장할 것” [엠스플뉴스] 대구 FC의 홈구장 ‘대팍(DGB 대구은행파크)’은 올 시즌 K리그 최고의 히트 상품이다. 3월 9일 개장한 대팍에선 올 시즌 9번이나 매진 기록이 세워졌다....,http://www.mbcsportsplus.com/news/?mode=view&cate=29&b_idx=99824371.000
786,2019.12.04.,"DGB금융그룹, 2019 대한민국 경제교육대상 'KDI 원장상' 수상",국제뉴스,김태오 회장은 “의미있는 상을 받은 것을 계기로 다가오는 새해에도 DGB대구은행을 주축으로 지역에 대한 금융경제교육을 더욱 확대하겠다”고 감사의 뜻을 전하며 “내년 3월부터 운영하게 될 DGB...,http://www.gukjenews.com/news/articleView.html?idxno=1208696
787,2019.12.04.,"DGB금융그룹, 2019 대한민국 경제교육대상 KDI 원장상' 수상",프라임경제,"김태오 회장은 ""의미있는 상을 받은 것을 계기로 다가오는 새해에도 DGB대구은행을 주축으로 지역에 대한 금융경제교육을 더욱 확대하겠다""고 감사의 뜻을 전하며 ""내년 3월부터 운영하게 될 DGB 금융체험파크(가칭)와...",http://www.newsprime.co.kr/news/article.html?no=485852
788,2019.12.04.,"DGB사회공헌재단 '경제교육대상' 받아, 김태오 “금융교육 앞장”",비즈니스포스트,"김태오 DGB금융그룹 회장은 ""새해에도 DGB대구은행을 주축으로 지역을 향한 금융경제교육을 확대할 것""이라며 ""내년 3월부터 운영하게 될 DGB금융체험파크(가칭)와 놀이형 금융교육프로그램 개발에도 앞장설 것...",http://www.businesspost.co.kr/BP?command=article_view&num=153894
789,2019.12.04.,"DGB대구은행, 지역민 미세먼지 대응물품 전달",국제뉴스,"백운용 기자 = DGB대구은행(은행장 김태오)과 신용카드사회공헌재단(이사장 김주현)는 3일 대구은행본점 지하 대강당에서 지역 소외계층 건강 문제에 대응하고, 복지 사각지대 돌봄을 위해 사회적...",http://www.gukjenews.com/news/articleView.html?idxno=1208627
790,2019.12.04.,대구은행 지점 4곳 없앤다…대구 3곳·경산 1곳 통폐합,매일신문언론사 선정,"DGB대구은행은 내년 초 영업점 4곳을 통폐합할 계획이고, 시중은행도 수도권을 중심으로 영업점을 줄인다. 인터넷과 모바일 뱅킹 등 온라인 경쟁이 본격화하면서 오프라인 점포를 축소해 조직을 효율화하려는...",https://news.imaeil.com/Economy/2019120415322095089
791,2019.12.04.,[단독] 대구 태평로 미군 '47보급소' 이전할 수 있을까?,매일신문언론사 선정,"인근 대구예술발전소, 수창맨숀, DGB대구은행파크 등과 연계한 새로운 볼거리 마련을 통해 관광객 유입을 시도하겠다는 것이다. 대구시 관계자는 ""기존 창고를 그대로 활용하는 도시재생사업을 통해 국비 지원도 가능할...",https://news.imaeil.com/Society/2019120416403485817
792,2019.12.04.,경제교육대상 'KDI 원장상',연합뉴스,"열린 2019 대한민국 경제교육대상 시상식에서 KDI(한국개발연구원) 원장상을 받았다. 왼쪽부터 오은숙 꿈나무교육사업단 팀장, 최정표 KDI원장, 이용한 DGB상무. 2019.12.4 [대구은행 제공. 재판매 및 DB 금지]",http://yna.kr/PYH20191204176800053?did=1196m
793,2019.12.04.,"DGB금융그룹, 2019 대한민국 경제교육대상 ‘KDI 원장상’ 수상",서울신문,김태오 DGB금융그룹회장은 “의미있는 상을 받은 것을 계기로 다가오는 새해에도 DGB대구은행을 주축으로 지역에 대한 금융경제교육을 더욱 확대하겠다”고 밝혔다. 대구,https://www.seoul.co.kr/news/newsView.php?id=20191204500128&wlog_tag3=naver
794,2019.12.04.,"DGB사회공헌재단, '2019 대한민국 경제교육대상'서 'KDI 원장상' 수상",업다운뉴스,"김태오 회장은 ""의미있는 상을 받은 것을 계기로 다가오는 새해에도 DGB대구은행을 주축으로 지역에 대한 금융경제교육을 더욱 확대하겠다""고 감사의 뜻을 전하며 ""내년 3월부터 운영하게 될 DGB 금융체험파크(가칭)와...",http://www.updownnews.co.kr/news/articleView.html?idxno=211944
795,2019.12.04.,지난 9월 대구은행·DGB금융지주 총자본비율 안정적,대구일보,대구은행 본점 올해 9월말 기준 대구은행·DGB금융지주의 총자본비율이 안정적인 수준을 유지하고 있는 것으로 나타났다. 4일 금융감독원이 발표한 ‘2019년 9월말 은행 및 은행지주회사 BIS기준 자본비율 현황...,http://www.idaegu.com/newsView/idg201912040054
796,2019.12.04.,"DGB금융그룹, '2019경제교육대상 KDI원장상' 수상",오피니언뉴스,"사진제공=DGB대구은행. DGB사회공헌재단은 교사·학생들의 수요조사를 통해 기획된 '금융 Job Go! 금융캠프', '파이낸토리'등과 같은 독창적이고 효율적인 프로그램을 개발해 학생들에게 체험형 금융교육을 제공하고...",http://www.opinionnews.co.kr/news/articleView.html?idxno=26495
797,2019.12.04.,"[K리그 결산④] 각종 흥행 신기록, 구단들의 숨은 노력 있어 가능했다",풋볼리스트,올해 신축된 DGB대구은행파크는 대구 시민들에게 '대팍'이라는 애칭으로 불리며 대구 흥행몰이에 크게 기여했다. 대팍은 구도심에 위치한 노후화된 종합운동장이 축구전용구장으로 재탄생된 형태다. 지역상생과...,http://www.footballist.co.kr/news/articleView.html?idxno=118808
798,2019.12.04.,"DGB금융그룹, 대한민국 경제교육대상 'KDI 원장상' 수상",시사오늘,"김태오 회장은 ""의미있는 상을 받은 것을 계기로 다가오는 새해에도 DGB대구은행을 주축으로 지역에 대한 금융경제교육을 더욱 확대하겠다""면서, ""내년 3월부터 운영하게 될 DGB 금융체험파크(가칭)와 놀이형 금융교육...",http://www.sisaon.co.kr/news/articleView.html?idxno=105514
799,2019.12.04.,"지방은행, 오픈뱅킹 마케팅으로 시중은행과 격차 좁히기 시동",브릿지경제,"4일 금융권에 따르면 지난 10월 말 BNK부산·경남·JB전북·제주은행이 오픈뱅킹 시범 서비스를 시작한 데 이어, 지난달 DGB대구은행과 광주은행도 동참했다. 오는 18일 공식 오픈을 앞두고 서비스 신청자들이 늘면서...",http://www.viva100.com/main/view.php?key=20191204010001429
800,2019.12.04.,"DGB금융그룹, 2019 대한민국 경제교육대상 ‘KDI 원장상’ 수상",CNB뉴스,DGB금융그룹 김태오 회장은 “이를 계기로 다가오는 새해에도 DGB대구은행을 주축으로 지역에 대한 금융경제교육을 더욱 확대할 것”이라고 감사의 뜻을 표했다. 또 “내년 3월부터 운영하게 될 DGB 금융체험파크...,http://www.cnbnews.com/news/article.html?no=429633
801,2019.12.04.,"DGB사회공헌재단, 경제교육대상 'KDI원장상'수상",서울경제,김태오 DGB금융그룹 회장은 “내년에도 대구은행을 주축으로 지역 금융경제교육을 더욱 확대하겠다”며 “내년 3월부터 운영하게 되는 DGB 금융체험파크와 놀이형 금융교육 프로그램 개발에 앞장서겠다”고 말했다.,https://www.sedaily.com/NewsView/1VRXZWZ265
802,2019.12.04.,"DGB금융그룹, 2019 대한민국 경제교육대상 'KDI 원장상' 수상",대한금융신문,"김태오 회장은 ""의미있는 상을 받은 것을 계기로 다가오는 새해에도 DGB대구은행을 주축으로 지역에 대한 금융경제교육을 더욱 확대하겠다""고 감사의 뜻을 전하며 ""내년 3월부터 운영하게 될 DGB 금융체험파크(가칭)와...",http://www.kbanker.co.kr/news/articleView.html?idxno=87865
803,2019.12.04.,"DGB금융지주, 2019년 지역사회공헌 인정기업 선정",한국금융신문,"DGB금융그룹은 현재 DGB대구은행을 포함한 8개의 금융 계열사를 거느린 지역 최고의 금융기관으로 성장했으며, 영업구역이 대구·경북을 비롯한 부산·울산·경남은 물론 서울·수도권까지 사업영역을 확대하고 있으며...",http://www.fntimes.com/html/view.php?ud=2019120413591260448a55064dd1_18
804,2019.12.04.,"""여기서 밀리면 끝""…지방은행도 오픈뱅킹 사활",매일일보,4일 은행권에 따르면 지난 10월 BNK부산·경남·JB전북·제주은행이 오픈뱅킹 시범 서비스를 시작한 데 이어 지난달 DGB대구은행과 광주은행도 이에 동참했다. DGB대구은행은 지난달 29일부터 'IM뱅크' 앱을 통해 오픈뱅킹...,http://www.m-i.kr/news/articleView.html?idxno=661040
805,2019.12.04.,"[BBS PLAZA] DGB금융지주, 지역사회공헌 인정기업 선정",BBS NEWS,"최근에는 DGB대구은행 대전지점 개점, IM뱅크 리뉴얼 출시 등으로 경계없는 영업 확장에 나서고 있습니다. DGB금융그룹은 2011년 설립한 DGB사회공헌재단을 설립해 지역 기업에서 글로벌 기업으로 거듭나기까지 다양하고...",http://news.bbsi.co.kr/news/articleView.html?idxno=963208
806,2019.12.04.,DGB금융지주 '2019년 지역사회공헌 인정기업' 선정,뉴시스,DGB금융그룹은 현재 DGB대구은행을 포함한 8개의 금융 계열사를 거느린 지역 최고의 금융기관으로 성장했으며 영업구역을 대구·경북을 비롯한 부산·울산·경남은 물론 서울·수도권까지 확대하고 있다. 최근에는...,http://www.newsis.com/view/?id=NISX20191204_0000850054&cID=10899&pID=10800
807,2019.12.04.,"DGB금융지주, 복지부 선정 지역사회공헌 인정기업 선정",한국일보,DGB금융지주는 대구은행 등 8개 금융계열사를 거느리고 있다. DGB금융그룹은 지난 2011년 설립한 DGB사회공헌재단을 통해 체계적인 사회공헌활동을 추진 중이다. DGB사회복지사상 제정 등을 비롯한 사회복지 증진을 위한...,http://www.hankookilbo.com/news/npath/201912041135076744?did=NA
808,2019.12.04.,증권가 지점 통폐합 ‘속도’…복합점포·자산관리 센터 변신 ‘박차’,헤럴드경제,DGB금융지주 소유인 하이투자증권도 지난 5월부터 대구은행과 연계한 복합점포 4곳을 대구와 서울 강남에 잇달아 선보였다. 상상인증권은 상상인저축은행 본점이 있는 분당에 새 지점을 오픈하며 복합점포 형태로...,http://news.heraldcorp.com/view.php?ud=20191204000474
809,2019.12.04.,"대구은행, 본점 열린광장 ‘2020! 모두모두 힘냅시다!’ 경관 장식 첫 선",글로벌경제,대형 돔형 입구와 다양한 조명벽 장식으로 연말연시 사진 명소 눈길 DGB대구은행(은행장 김태오)은 연말연시를 맞아 한 해를 마무리하며 지역민들에게 응원의 메시지를 보내고 희망찬 새해를 맞이하자는 뜻으로 수성동...,http://www.getnews.co.kr/view.php?ud=2019120409312581445452780bb8_16
810,2019.12.04.,"DGB금융지주, ‘2019년 지역사회공헌 인정기업’ 선정",CNB뉴스,"DGB금융그룹은 현재 DGB대구은행을 포함한 8개의 금융 계열사를 거느린 지역 최고의 금융기관으로 성장했으며, 영업구역이 대구·경북을 비롯한 부산·울산·경남은 물론 서울·수도권까지 사업영역을 확대하고 있다....",http://www.cnbnews.com/news/article.html?no=429564
811,2019.12.04.,"DGB금융지주, '2019년 지역사회공헌 인정기업' 선정",국제뉴스,"DGB금융그룹은 현재 DGB대구은행을 포함한 8개의 금융 계열사를 거느린 지역 최고의 금융기관으로 성장했으며, 영업구역이 대구·경북을 비롯한 부산·울산·경남은 물론 서울·수도권까지 사업영역을...",http://www.gukjenews.com/news/articleView.html?idxno=1208329
812,2019.12.04.,"지점 줄이는 증권가, 복합점포·부유층 자산관리 센터로 변신",헤럴드경제,DGB금융지주 소유인 하이투자증권도 지난 5월부터 대구은행과 연계한 복합점포 4곳을 대구와 서울 강남에 잇달아 선보였다. 상상인증권은 상상인저축은행 본점이 있는 분당에 새 지점을 오픈하며 복합점포 형태로...,http://news.heraldcorp.com/view.php?ud=20191204000185
813,2019.12.04.,대구銀 본점 광장에 설치된 ‘새해 희망 포토존’,영남일보,DGB대구은행 본점 열린광장을 찾은 시민들이 경관 조명을 배경으로 셀카를 찍고 있다. 대구은행이 ‘2020! 모두모두 힘냅시다!’라는 콘셉트로 열린광장을 장식한 경관 조명을 선보이고 있다. 열린광장 입구 대형 돔형...,http://www.yeongnam.com/mnews/newsview.do?mode=newsView&newskey=20191204.010180732570001
814,2019.12.04.,"대구銀 성주지점, 소외이웃 위해 郡에 연탄 2600장 기증",영남일보,DGB대구은행 성주지점(지점장 이계수)은 지난 2일 지역 내 어려운 이웃을 위해 사용해 달라며 연탄 2천600장(200만원 상당)을 성주군에 기증했다. &lt;성주&gt;,https://www.yeongnam.com/web/view.php?key=20191204.010280726580001
815,2019.12.04.,"2019년 돌아본 조광래 사장 ""내년 중대 기로에 설 것""",스포츠조선,"새 홈구장 DGB대구은행파크 개장으로 사라졌던 축구팬들을 불러모으는 데도 성공했다. 대구는 올시즌 총 9번의 매진을 기록하며 2일 열린 K리그 시상식에서 '팬 프렌들리 클럽', '플러스 스타디움상'을 수상하기도 했다....",http://sports.chosun.com/news/ntype.htm?id=201912040100023980001457&servicedate=20191203
816,2019.12.04.,"DGB금융지주, ‘2019년 지역사회공헌 인정기업’ 선정",글로벌경제,"DGB금융그룹은 현재 DGB대구은행을 포함한 8개의 금융 계열사를 거느린 지역 최고의 금융기관으로 성장했으며, 영업구역이 대구·경북을 비롯한 부산·울산·경남은 물론 서울·수도권까지 사업영역을 확대하고 있으며...",http://www.getnews.co.kr/view.php?ud=201912032309043825452780bb8_16
817,2019.12.04.,‘빛광연’ 효과에도 홈 경기장 K2리그 보다 더 비었다,강원도민일보,"도는 DGB대구은행파크를 견학하고, 강원FC활성화 방안 용역을 추진을 하는 등 전용구장 건립을 구체화하고 있다. 강원FC는 도민들과 스킨십을 강화한 점도 눈에 띄었다.강원FC는 선수단이 학교를 찾아 팬사인회를...",http://www.kado.net/?mod=news&act=articleView&idxno=999796
818,2019.12.04.,"주말 대치동 세텍에 가면 돈이 넝쿨째… PB 어벤져스, 부동산·은퇴 전략 설계...",조선일보,"SK텔레콤과 DGB대구은행, KDB산업은행과 협업해 만든 고금리 특판 적금 상품이다. 이날 부스에서 가입하면 룰렛 이벤트를 통해 최소 1000원, 최대 1만원을 캐시백 해준다. 또 스마트폰 이용 정보를 바탕으로 신용을 평가해 중...",https://biz.chosun.com/site/data/html_dir/2019/12/04/2019120400057.html?utm_source=naver&utm_medium=original&utm_campaign=biz
819,2019.12.04.,"대구은행, '2020 모두 모두 힘냅시다' 콘셉트 경관 조명 선보여",경북일보,대구은행 DGB대구은행은 연말연시를 맞아 한 해를 마무리하며 지역민들에게 응원의 메시지를 보내고 희망찬 새해를 맞이하자는 뜻으로 수성동 본점 열린광장을 장식한 '2020! 모두 모두 힘냅시다!' 콘셉트의 경관...,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2023181
820,2019.12.04.,[은행권 소식] 신한은행 DGB대구은행,뉴스클레임,"◇DGB대구은행. 사회적 배려대상자들 도와=DGB대구은행과 신용카드사회공헌재단은 대구은행본점 지하 대강당에서 지역 소외계층 건강 문제에 대응하고, 복지 사각지대 돌봄을 위해 사회적 배려대상자들에게 미세먼지...",http://www.newsclaim.co.kr/news/articleView.html?idxno=3095
821,2019.12.03.,<포토> 2020 모두 모두 힘냅시다!,경상매일신문,"DGB대구은행이 연말연시를 맞아 본점 앞 열린광장에 지역민들에게 응원의 메세지를 보내고, 희망의 새해를 맞이하는 뜻을 담아 '2020!모두 힘냅시다!'콘셉트의 경관 조명을 설치했다고 3일 밝혔다.",http://www.ksmnews.co.kr/default/index_view_page.php?idx=274111&part_idx=289
822,2019.12.03.,"달성군, 명소ㆍ문화행사 담은 달력 배부",경상매일신문,"대구 달성군은 NH농협은행 달성군지부와 DGB대구은행 화원지점이 달성사랑운동의 일환으로, 지역 및 타 지역홍보를 위해 달성의 아름다운 명소와 문화행사를 담은 2020년 달력을 제작해 배부한다고 3일 밝혔다....",http://www.ksmnews.co.kr/default/index_view_page.php?idx=274120&part_idx=270
823,2019.12.03.,<경상데스크>사랑의온도탑 과 펭귄의 허들링,경상매일신문,"첫 기부행사에서는 DGB대구은행(2억 원), 경북농협(1억 원), 경북개발공사(1억 원) 등 지역 기관들이 동참했다. 포항시는 경북도에서 가장 큰 도시이다. 세계굴지의 글로벌 포스코도 있다. 경북도 사랑의 온도탑에...",http://www.ksmnews.co.kr/default/index_view_page.php?idx=274017&part_idx=197
824,2019.12.03.,새해 맞이 '응원의 빛',대구신문,DGB대구은행은 연말연시를 맞아 희망찬 새해를 맞이하자는 의미로 수성동 본점 열린광장에 '2020! 모두 모두 힘냅시다!'라는 주제로 다양한 경관 조명을 설치했다. 대구은행 제공,http://www.idaegu.co.kr/news/articleView.html?idxno=295160
825,2019.12.03.,"DGB금융지주, ‘2019 지역사회공헌 인정기업’ 선정",NSP통신,"DGB금융그룹은 현재 DGB대구은행을 포함한 8개의 금융 계열사를 거느린 지역 최고의 금융기관으로 성장했으며, 영업구역이 대구·경북을 비롯한 부산·울산·경남은 물론 서울·수도권까지 사업영역을 확대하고 있으며...",http://www.nspna.com/news/?mode=view&newsid=397407
826,2019.12.03.,"DGB대구銀, 본점 열린광장 '2020! 모두모두 힘냅시다!' 新경관 조명 선봬",경북도민일보,DGB대구은행이 2020 열린광장 경관 조명을 공개했다. 사진=대구은행 제공 DGB대구은행은 희망찬 새해를 맞이하자는 뜻으로 수성동 본점 열린광장을 장식한 '2020! 모두 모두 힘냅시다!' 콘셉트의 경관 조명을 공개했다고...,http://www.hidomin.com/news/articleView.html?idxno=407162
827,2019.12.03.,"DGB금융지주, '2019년 지역사회공헌 인정기업' 선정",대한금융신문,"DGB금융그룹은 현재 DGB대구은행을 포함한 8개의 금융 계열사를 거느린 지역 최고의 금융기관으로 성장했으며, 영업구역이 대구·경북을 비롯한 부산·울산·경남은 물론 서울·수도권까지 사업영역을 확대하고 있으며...",http://www.kbanker.co.kr/news/articleView.html?idxno=87834
828,2019.12.03.,‘2020! 모두 모두 힘냅시다!’ DGB대구은행 조명 '빛 응원',뉴시스,DGB대구은행이 한 해를 마무리하며 지역민들에게 응원의 메시지를 보내고 희망찬 새해를 맞이하자는 의미를 담아 수성동 본점 열린광장에 경관 조명을 밝혔다. ‘2020! 모두 모두 힘냅시다!’ 콘셉트의 이 조명은...,http://www.newsis.com/view/?id=NISX20191203_0000849362&cID=10899&pID=10800
829,2019.12.03.,"DGB대구은행, 본점 열린광장 ‘2020! 모두모두 힘냅시다!’ 장식 선봬",한국금융신문,대형 돔형 입구·조명벽 장식 조성 DGB대구은행이 본점 열린광장 ‘2020! 모두모두 힘냅시다!’ 장식을 선보였다. 대구은행은 연말연시를 맞아 한 해를 마무리하며 지역민들에게 응원의 메시지를 보내고 희망찬 새해를...,http://www.fntimes.com/html/view.php?ud=2019120317493927988a55064dd1_18
830,2019.12.03.,‘2020! 모두모두 힘냅시다!’ DGB대구은행 본점 열린광장서 2일 점등,뉴데일리,뉴데일리 이지연 기자 = DGB대구은행 본점 열린광장에서 ‘2020! 모두모두 힘냅시다!’ 경관 장식이 2일 점등했다. DGB대구은행(은행장 김태오)은 연말연시를 맞아 한 해를 마무리하며 응원의 메시지와 함께 희망찬...,http://tk.newdaily.co.kr/site/data/html/2019/12/03/2019120300212.html
831,2019.12.03.,"DGB대구은행, 본점 열린광장 경관 조명 장식 첫 선",시사오늘,DGB대구은행은 수성동 본점 열린광장을 장식한 '2020! 모두 모두 힘냅시다!' 콘셉트의 경관 조명을 선보였다고 3일 밝혔다. ⓒDGB대구은행 DGB대구은행은 수성동 본점 열린광장을 장식한 '2020! 모두 모두 힘냅시다!...,http://www.sisaon.co.kr/news/articleView.html?idxno=105426
832,2019.12.03.,[인터뷰] 박진섭 광주FC 감독 “K리그1은 어려운 도전… 새 홈구장 대환영”,한스경제,조광래(65) 대구FC 사장이 DGB대구은행파크 설계 당시 지붕 설치를 강력히 원했던 이유이기도 하다. 박 감독도 지붕의 필요성을 언급했다. “저도 지붕을 설치하는 게 경기를 보는 팬들에게도 좋다고 생각한다. 구단도...,http://www.sporbiz.co.kr/news/articleView.html?idxno=397453
833,2019.12.03.,[대구소식] 어려운 이웃에 미세먼지 대응물품 전달,연합뉴스,"DGB대구은행과 신용카드사회공헌재단은 3일 대구은행 본점 대강당에서 사회적 배려 대상자들에게 마스크, 공기정화 식물, 손 세정제 등 미세먼지 대응물품을 전달했다. 물품은 미세먼지에 취약한 아동과 노인을...",http://yna.kr/AKR20191203142700053?did=1195m
834,2019.12.03.,"DGB대구은행, 올해 말 영업점 4곳 폐쇄",대구일보,"대구은행 제1본점 전경 DGB대구은행이 전자금융의 발달 등에 따른 영업점 이용 고객 감소에 따라 오는 31일 영업점(출장소 포함) 4곳을 폐쇄한다고 3일 밝혔다. 지난 6월 원대점과 지난 7월 두산동지점, 두류점, 고산점 등...",http://www.idaegu.com/newsView/idg201912030089
835,2019.12.03.,"DGB대구은행, 본점 열린광장 ‘2020! 모두모두 힘냅시다!’ 경관 장식 첫 선",대구일보,DGB대구은행이 연말연시를 맞아 수성동 본점 열린광장에 경관 조명을 설치했다. DGB대구은행이 연말연시를 맞아 지역민에게 응원의 메시지를 보내기 위해 수성동 본점 열린광장에 경관 조명을 설치해 선보인다....,http://www.idaegu.com/newsView/idg201912030091
836,2019.12.03.,"DGB대구은행, 지역민 미세먼지 대응물품 전달",시사오늘,"DGB대구은행과 신용카드사회공헌재단은 3일(화) 대구은행본점 지하 대강당에서 지역 소외계층 건강 문제에 대응하고, 복지 사각지대 돌봄을 위해 사회적 배려대상자들에게 미세먼지 대응물품팩을 전달했다....",http://www.sisaon.co.kr/news/articleView.html?idxno=105427
837,2019.12.03.,모두 모두 힘냅시다,연합뉴스,DGB대구은행은 연말연시를 맞아 희망찬 새해를 맞이하자는 의미로 수성동 본점 열린광장에 '2020! 모두 모두 힘냅시다!'라는 주제로 다양한 경관 조명을 설치했다. 2019.12.3 [대구은행 제공. 재판매 및 DB 금지],http://yna.kr/PYH20191203178400053?did=1196m
838,2019.12.03.,모두 모두 힘냅시다,연합뉴스,DGB대구은행은 연말연시를 맞아 희망찬 새해를 맞이하자는 의미로 수성동 본점 열린광장에 '2020! 모두 모두 힘냅시다!'라는 주제로 다양한 경관 조명을 설치했다. 2019.12.3 [대구은행 제공. 재판매 및 DB 금지],http://yna.kr/PYH20191203178300053?did=1196m
839,2019.12.03.,"대구은행, 본점 열린광장 '2020! 모두모두 힘냅시다!' 경관 장식 선보여 첫선",매일신문,DGB대구은행(은행장 김태오)은 대구 수성동 본점 열린광장에 '2020! 모두 모두 힘냅시다!'라는 주제의 경관 조명을 선보였다. 연말연시를 맞아 지역민에게 응원 메시지를 보내고 희망찬 새해를 맞이하자는 뜻에서...,https://news.imaeil.com/Economy/2019120316453351868
840,2019.12.03.,모두 모두 힘냅시다,연합뉴스,DGB대구은행은 연말연시를 맞아 희망찬 새해를 맞이하자는 의미로 수성동 본점 열린광장에 '2020! 모두 모두 힘냅시다!'라는 주제로 다양한 경관 조명을 설치했다. 2019.12.3 [대구은행 제공. 재판매 및 DB 금지],http://yna.kr/PYH20191203178200053?did=1196m
841,2019.12.03.,"김문오 달성군수, 달력으로 만나는 달성의 문화·관광 명소 알려",국제뉴스,백운용 기자 = 대구 달성군(군수 김문오)은 NH농협은행 달성군지부와 DGB대구은행 화원지점이 달성사랑운동의 일환으로 관내 및 타 지역홍보를 위해 달성의 아름다운 명소와 문화행사를 담은 2020년...,http://www.gukjenews.com/news/articleView.html?idxno=1207979
842,2019.12.03.,"DGB대구은행 열린광장, '2020! 모두모두 힘냅시다!' 장식 선봬",조세일보,DGB대구은행은 연말연시를 맞아 한 해를 마무리하며 지역민들에게 응원의 메시지를 보내고 희망찬 새해를 맞이하자는 뜻으로 수성동 본점 열린광장을 장식한 '2020! 모두 모두 힘냅시다!' 콘셉트의 경관 조명을...,http://www.joseilbo.com/news/news_read.php?uid=388397&class=51&grp=
843,2019.12.03.,"대구은행, ‘2020! 모두모두 힘냅시다!’ 경관 장식 첫 선",메트로신문,"DGB대구은행이 대구 수성동 본점에 '2020! 모두 모두 힘냅시다!' 콘셉트의 경관 조명을 선보였다고 3일 밝혔다. 올해 경관조명의 높이 4.5m, 길이 11m의 타원형태로 세계를 상징하는 지구와 DGB심벌마크를 형상화 했다....",http://www.metroseoul.co.kr/news/newsview?newscd=2019120300195
844,2019.12.03.,"대구은행, 지역민 미세먼지 대응물품 전달",메트로신문,"DGB대구은행은 3일 사회적 배려대상자들에게 미세먼지 대응물품팩을 전달했다고 전했다. 이날 전달된 물품들은 미세먼지에 취약한 아동과 노인을 우선으로 다문화, 장애인, 한부모 등 사회적 배려 대상자 300여명에게 6개...",http://www.metroseoul.co.kr/news/newsview?newscd=2019120300197
845,2019.12.03.,"DGB대구은행, 지역민 미세먼지 대응물품 전달",대구일보,"DGB대구은행과 신용카드사회공헌재단은 지난 3일 대구은행 본점에서 지역 소외계층에게 미세먼지 마스크, 공기정화 식물, 손 세정제 등 미세먼지 대응물품팩(총 1천600만 원 상당)을 전달했다.",http://www.idaegu.com/newsView/idg201912030080
846,2019.12.03.,"FC서울 김주성, 유망주 딱지 뗀 '약관'에게 2019년은?",스포츠Q,"김주성은 지난 1일 대구DGB대구은행파크에서 열린 대구FC와 AFC 챔피언스리그(ACL) 티켓이 걸린 마지막 방문경기에 선발 출전, 서울이 실점 없이 경기를 마쳐 ACL에 복귀할 수 있도록 힘을 보탰다. [대구=스포츠Q 김의겸...",http://www.sportsq.co.kr/news/articleView.html?idxno=409599
847,2019.12.03.,"[리스펙트U] DGB대구은행, 지역민 미세먼지 대응물품팩 전달",한스경제,함께하고 배려하고 따뜻함을 나누는 모습에서 내일의 행복과 희망의 싹을 틔우고 키웁니다.&lt;편집자 주&gt; DGB대구은행과 신용카드사회공헌재단과 지역민들을 대상으로 미세먼지 대응물품팩을 전달했다. 대구은행은 3일...,http://www.sporbiz.co.kr/news/articleView.html?idxno=397412
848,2019.12.03.,[포토] ‘2020! 모두 모두 힘냅시다!’,쿠키뉴스,"DGB대구은행이 2일 수성동 본점 열린광장에 ‘2020! 모두 모두 힘냅시다!’ 콘셉트의 경관 조명을 선보였다. 높이 4.5m, 길이 11m의 타원형태로 지구와 DGB심벌마크를 형상화했다. 대구= 사진=DGB대구은행 제공",http://www.kukinews.com/news/article.html?no=724706
849,2019.12.03.,"DGB대구은행, 본점 열린광장 '2020! 모두모두 힘냅시다!' 경관 장식 첫 선",국제뉴스,백운용 기자 = DGB대구은행(은행장 김태오)은 연말연시를 맞아 한 해를 마무리하며 지역민들에게 응원의 메시지를 보내고 희망찬 새해를 맞이하자는 뜻으로 수성동 본점 열린광장을 장식한 '2020! 모두...,http://www.gukjenews.com/news/articleView.html?idxno=1207949
850,2019.12.03.,"DGB대구은행, 지역민 미세먼지 대응물품 전달",대한금융신문,"DGB대구은행(은행장 김태오)과 신용카드사회공헌재단(이사장 김주현)는 3일(화) 대구은행본점 지하 대강당에서 지역 소외계층 건강 문제에 대응하고, 복지 사각지대 돌봄을 위해 사회적 배려대상자들에게 미세먼지...",http://www.kbanker.co.kr/news/articleView.html?idxno=87828
851,2019.12.03.,'인생샷' 찍으러 대구은행 가자…본점 앞 경관조명 설치,머니투데이,"DGB대구은행이 연말연시를 맞아 본점 앞 열린광장에 조명을 설치했다고 3일 밝혔다. 대구은행은 한 해를 마무리하며 지역민들에게 응원의 메시지를 보내고, 희망의 새해를 맞이하자는 뜻을 담아 '2020! 모두 힘냅시다!...",http://news.mt.co.kr/mtview.php?no=2019120315550171201
852,2019.12.03.,"'K리그 흥행 돌풍' 대구FC, 삼성 라이온즈 이겼다?",매일신문,"올 시즌 새 축구전용구장인 DGB대구은행파크에서 총 19번의 홈 경기를 치른 대구는 무려 아홉 차례의 매진을 기록, 경기당 평균 1만734명의 관중을 동원했다. 지난해(3천518명) 대비 305% 급증했다. 반면 삼성은 올해 72번...",https://news.imaeil.com/Baseball/2019120214273061841
